Certificate,Parent (Usable TLS),Parent (Active TLS),Parent (Test TLS),Parent (Usable BIMI)
045B932C72BB5ED2E8D427C80E27F3EE77288CF71F163ABE2BDCDFD1DD94DCEA,8460CCAEA91B0E805AB51C7CD46DDF2E8C1C494806D88B1FE2ED313D1D487E2E,8460CCAEA91B0E805AB51C7CD46DDF2E8C1C494806D88B1FE2ED313D1D487E2E,8460CCAEA91B0E805AB51C7CD46DDF2E8C1C494806D88B1FE2ED313D1D487E2E,
046A18FACB8229207B7C3220F688E57FD8283184673581917A7851A9C8B6C10A,,,,
047217772051D292238F3355F5C5435E9B84364CCD143FC49F9C31CD605439F0,,,,
047795785CDCFF9E6E0AE122492E5B7BF08A9E5C49762E2BCB52747C69031561,,,,
04787DADF6D09BEE0E5F76451B0D485A1DAE6F9091D8A781710ABAC3FBD980DA,,,,
04832F085D97CBA843F46D650FD6F5A7E1458462706EBAF9E0B9E9FEFC052350,,,,
048E39BBB6B15EF83525F163192CEA0DF21D3FFABAFAB7C63909FB1553EE4966,,,,
048E9EF089BADB8F63E7B7B5A5BAE3D3F60E2CEEFFD76D53F259F959FD878C8A,,,,
049ABF7637BBBEC8A6C3AC3D0B6E99D8E17B61D204E07B37982010CEA61E852A,6E32A35B599E9087BB1AB35CE73022EC2E26AF34BE388919419C95700CD8E7FB,6E32A35B599E9087BB1AB35CE73022EC2E26AF34BE388919419C95700CD8E7FB,6E32A35B599E9087BB1AB35CE73022EC2E26AF34BE388919419C95700CD8E7FB,
04A14FFB7ED56C5104F496E57C5CF7A5412A11B94E34A5D25FA558302707F6B0,,,,
04A499315A0CF35CB7E82F2BDD739F70E78EAF51EC3ACDD39146B47EF8EA635A,,,,
04A63C051A207C4D88CACF0451412204CC759CA0584DE1EA3D5C658D3AF4F03C,5268C94573AF66BA5A3DE979F2048DE43BD4B68AF0B73A2D639159FAFE637F69,5268C94573AF66BA5A3DE979F2048DE43BD4B68AF0B73A2D639159FAFE637F69,5268C94573AF66BA5A3DE979F2048DE43BD4B68AF0B73A2D639159FAFE637F69,
04A92CB8D53FD75F7DDE38B6B25CCC6E26211A79229DDAEFFA4C282E954A16CC,96F0A38A034557D8677D6E6D3B6C57D5ADD2CDBA2C2EA12ADCFFC193DF979AE8,96F0A38A034557D8677D6E6D3B6C57D5ADD2CDBA2C2EA12ADCFFC193DF979AE8,96F0A38A034557D8677D6E6D3B6C57D5ADD2CDBA2C2EA12ADCFFC193DF979AE8,
04ABEE21CF8CB774F0F7AB148F197B5E14C2706E6869902FB99D09487094C8F6,59159FBC93497193FC1A20CA6ECFA597A00018A105112A6004B79C3292494760,59159FBC93497193FC1A20CA6ECFA597A00018A105112A6004B79C3292494760,59159FBC93497193FC1A20CA6ECFA597A00018A105112A6004B79C3292494760,
04ACFB3B24793F300F67EF87E44DD72CB9B28B204F389A7CD5AE28785C7D42CD,,,,
04B0F29F6C675AFD747DC7E544EFACD151971A2E5AB90C5549B80759DE2E0C85,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,,
04C1871C68607515389FA3B0CFB83DBE6A4AF05E8C80E745702969F240606E36,,,,
04C406F14805239AD9AA730E40430984250626372304F78883C8B2EEC4E1F0EC,,,,
04DE47A9CDD3091CFC5EF6AAA3B7D4B53E13C4D4DC02364F6C0B408742EC3C76,91F19CE503C9FE7FF9587D8EFBEF7315AAEE77DC2D14526126493B4AD6FE801F,91F19CE503C9FE7FF9587D8EFBEF7315AAEE77DC2D14526126493B4AD6FE801F,91F19CE503C9FE7FF9587D8EFBEF7315AAEE77DC2D14526126493B4AD6FE801F,
04E385FA49454BA99020DFAAA78A97C5B37E212763D03C648FB11F0999F9FD1F,,,,
04E6B9EAF5EC01A370AD3DFD527E8BB622E3C28C1484EACDB3D2D06DD8F5244E,,,,
04E6DEA261B8720E0525E9DA23282100352BDEBC119CFC3DBD812C3D68A2BCDD,3094025792039A68AF6E553686410BDAB7C0D4A36B9084CBA64202E35D6EBBDD,3094025792039A68AF6E553686410BDAB7C0D4A36B9084CBA64202E35D6EBBDD,,
04E808603BE46B2534562E3DE237F4AE7ABE2B5E3141D8DEC470A822370D3DB7,,,,
04ECBA8F92BFF7458C4A5E7C69261FC7E2EF52D5AF54FBDD92B17141BBE0651F,174E1DE77C8D93C68ECD2BD2EA6E191B584DB850277A834AAC898B7C80A91C70,174E1DE77C8D93C68ECD2BD2EA6E191B584DB850277A834AAC898B7C80A91C70,174E1DE77C8D93C68ECD2BD2EA6E191B584DB850277A834AAC898B7C80A91C70,
04EEEA8E50B4775B3C24797262917EE50002EC4C75B56CDF3EE1C18CFCA5BA52,,,,
04F1BEC36951BC1454A904CE32890C5DA3CDE1356B7900F6E62DFA2041EBAD51,,,,
04F7A1C112607E593928FEC786CC6021BD6EBD95001F1C693B8C4B384EB19F6A,,,,
051C238FAD7C1DC0FCEB4AEF79CAE97FE49A82DA8916A4A0920F307AACD60F81,,,,
052BEBBDCD5C847BFA0F6FB0EA2246B55BA9EE55E02A2D480B87FC2F342C8443,,,,
052F026C1E62E697A47913E07CE24DE83C881BF300A3CC24CC0C9D46EC8247BB,,,,
0531C86F785958939FDC539924D395D1EFA409364E6827D3AB9876311FFB27B0,,,,
0536801FBB443B3E905FD6D70D8C81EB88551BE8061299110D2B4F82E64CADE1,,,,
05461634195849A1BCCC99264912054FDEB987A52E661312AE9CCA3E3ED8D318,,,,
0546601756A3F862E4DE2D1EDA3DB90EF271CAEF8D7B28A5FEE32D947269F137,,,,
054B8B4242D6C216D97EBB401570F8519D9FEC2C3C01E022A3C5C0612B416F4A,D9AE5ED27C9C6485296C89A29D222F4AB2BC7EECA51ECC8D2D7A23FE9C1151DA,D9AE5ED27C9C6485296C89A29D222F4AB2BC7EECA51ECC8D2D7A23FE9C1151DA,D9AE5ED27C9C6485296C89A29D222F4AB2BC7EECA51ECC8D2D7A23FE9C1151DA,
05503F08D2DC8EDD2467CD211E6DC356BB1B7869FEA2B62F697DC136B7960675,,,,
0552E6F83FDF65E8FA9670E666DF28A4E21340B510CBE52566F97C4FB94B2BD1,,,,
055408343CB3D4823072C1DFE99AE099ED4F203C6AE93FBA27E3B666349E9840,,,,
0559749B2F33C9420A76CAD93C57C7AB5B026B5DEB90710E29050D64C5D20881,,,,
055D79B306BAC2201A00C705D27745C7E9CF3D7F4379ACD13D8639D2C4F94DF4,,,,
05725DB2911FD9666B8B42A54CF1F333F2A2D525E5F638B0ED14B57534652AB4,96F0A38A034557D8677D6E6D3B6C57D5ADD2CDBA2C2EA12ADCFFC193DF979AE8,96F0A38A034557D8677D6E6D3B6C57D5ADD2CDBA2C2EA12ADCFFC193DF979AE8,96F0A38A034557D8677D6E6D3B6C57D5ADD2CDBA2C2EA12ADCFFC193DF979AE8,
05746CEAC830B384405AB73CD6239DE42CE9F487553EF3FA8B0A064E5792683C,,,,
057BA7D3C8E1FF28905A02932D8AB11E644F9E10A5511EB4493496B007CE883C,14E384649AA401F1D1CABD5FA3D08ABE82F14B7DAE6C5615B1CD7DD41E9750E3,14E384649AA401F1D1CABD5FA3D08ABE82F14B7DAE6C5615B1CD7DD41E9750E3,14E384649AA401F1D1CABD5FA3D08ABE82F14B7DAE6C5615B1CD7DD41E9750E3,
05877EE5CCFE7CF1ABB3C9EDF3905B5F6142C7B7939D67E32411CF896327F987,,,,
0587D6BD2819587AB90FB596480A5793BD9F7506A3EACE73F5EAB366017FE259,,,,
058A40323EC8C46262C3052A5D357B91AC24D3DA26351B3FF4407E99F7A4E9B4,,,,
05A6DB389391DF92E0BE93FDFA4DB1E3CF53903918B8D9D85A9C396CB55DF030,,,,
05B0258EC83AD20E230A45068E2C821C1C48BF793B32C3D7596D87544F0C1B68,,,,
05B30B3FC44F8575334BD812EF9FA8A52A75743E19BC35A5BE3912ECA62C4669,,,,
05BDD9A7C6706D39D6DB1A580AAFF67D4673027B6CF01FD15367D8ED84A890F0,,,,
05BFB6605D48516A571BAF9A7FF75376130470DA5EE7FF684C2672EAA0C0C8AD,DA5462526A0C2E9852A86186B025390158759CDCA6AE21F09F713CA6ACCDD1F1,DA5462526A0C2E9852A86186B025390158759CDCA6AE21F09F713CA6ACCDD1F1,DA5462526A0C2E9852A86186B025390158759CDCA6AE21F09F713CA6ACCDD1F1,
05D38C2A70BFC500CCB0CB509159B46B065C6AC9CB42D2E6F16167841434572A,,,,
05DC9EDC0FDDFA975A1432EF806EC780078B5362AD45AF76DB15C907630DB25D,,,,
05E038D0EE8EBB28D52C188469676F1B22F4DF79EB40D9BDC20BCD017782EA28,,,,
05E0634B1FEB98AE6B4CF101728CF9D5A1793CEACE301506FF332B22D4CF08EB,,,,
05E4005DB0C382F3BD66B47729E9011577601BF6F7B287E9A52CED710D258346,,,,
05E4C4B1F258030690E6793C9C13C6F6AE234F68E5C41236FDC919B7F589032F,8ED6FA47B14DC79C85ED5C4CE2C67B2F2F96D2B9054690F28BF2DFE9A5770DF0,8ED6FA47B14DC79C85ED5C4CE2C67B2F2F96D2B9054690F28BF2DFE9A5770DF0,,
05E7AB4F1795F4E76E9EF5D49B5AE1E46CB22DA833B1758D031B8AAA7E2FDF84,9586FCA3106DC6048313D65BABB6F94F9469AE7C8B6CFB0F1C342B976D9E099C,9586FCA3106DC6048313D65BABB6F94F9469AE7C8B6CFB0F1C342B976D9E099C,9586FCA3106DC6048313D65BABB6F94F9469AE7C8B6CFB0F1C342B976D9E099C,
05F82DE4B4A9ED4B7CD1F3ACE9B73BD6DB69D87816DD3847195CF737ED2951E7,,,,
05FFC64B8FC53B79F5B9C62961EBCCACBA1931D50F34D014E929EB002B5BD832,,,,
0603CB337563B15077BF50F22CD2CFE2B3E1412FD2118ED27F22C600ED9D6AF9,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,,
0619905C92CAEC89788DB557AB177B0A4CD50531E3ED57F27370B7EC8DAC1B5A,,,,
061D67CC7000C1406A24B51F22BE26857100521710E7CD80BAA521E3675BA1AB,63A9756FF8A0DB5CBF94C97CD894DBAEED4BB1BD2ECFB890A9E55336FECDF060,63A9756FF8A0DB5CBF94C97CD894DBAEED4BB1BD2ECFB890A9E55336FECDF060,63A9756FF8A0DB5CBF94C97CD894DBAEED4BB1BD2ECFB890A9E55336FECDF060,
062884FAEA204C09D10E90FB0069E7BC4E4D93D0316D9F7EFE4E2AFE34226123,,,,
062A76E5196E4C6220ACA7D32AA419761101374C11866C3627D5F8A055ECE2CE,,,,
063627355C941A1C93FC515CBAEF2F173D4A646DDEB139CB8C75C1022222994F,,,,
063E4AFAC491DFD332F3089B8542E94617D893D7FE944E10A7937EE29D9693C0,,,,
06433FCA9F753980B526236DD72846EC1B20770BFCC7D3188DD67BC0ECFB7782,A4106DA85F7B34A6D3DE37884D1528916B84F046FFB7D4AAC521117B0C6995F3,A4106DA85F7B34A6D3DE37884D1528916B84F046FFB7D4AAC521117B0C6995F3,A4106DA85F7B34A6D3DE37884D1528916B84F046FFB7D4AAC521117B0C6995F3,
065629825892F0E677246A2CF4AF4F912EF383152D40592A97FA4DCA8D55DDB6,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,,
065AB7D2A050F947587121765D8D070C0E1330D5798FAA42C2072749ED293762,,,,
0664F1EEEED1A7355700201D2F4431DC43B0BCEAB129A8CABFD4ED87D04341EF,8222BC4FE7A3DDCA9EF0BF0D682AC888799F87822D15332A54C0BFDFC6854F7B,8222BC4FE7A3DDCA9EF0BF0D682AC888799F87822D15332A54C0BFDFC6854F7B,,
06773F8C68C59C825CE2DF6AEF734BA552B60C869AE57718C0E25FDD4E785274,,,,
0687260331A72403D909F105E69BCF0D32E1BD2493FFC6D9206D11BCD6770739,,,,
068794F5A084F6D2D504A6FF2EF07BBC4D132D66253280D8ED88D5BD04535A0A,,,,
06891C34A2E4687C630B29850CC9F6D45DED39491CF877C7246B6EC633587A2C,26A93D60039077654C0DDA1FB634AF5FF5C114C7AC1FD0449B1C9D2178B028FF,26A93D60039077654C0DDA1FB634AF5FF5C114C7AC1FD0449B1C9D2178B028FF,,
068E6FD440D2219D8BC2378255A8B603EFBA35DF5A41EA885A7D83C6FE7D3A90,,,,
068F2EA355607CB95D3F4A8B53C6BB111395B18337292558D9082646CE5E3DEF,,,,
069DF2F8919D9209D0C524A56BA1181DF6D1BBFC4AA61C9F01D092E2D5C3A1FD,,,,
06A57D1CD5879FBA2135610DD8D725CC268D2A6DE8A463D424C4B9DA89848696,,,,
06A7B450F163DFD7846E535FDC6F78081C83F44229EF0135C26BC48C8C03C48E,14E384649AA401F1D1CABD5FA3D08ABE82F14B7DAE6C5615B1CD7DD41E9750E3,14E384649AA401F1D1CABD5FA3D08ABE82F14B7DAE6C5615B1CD7DD41E9750E3,14E384649AA401F1D1CABD5FA3D08ABE82F14B7DAE6C5615B1CD7DD41E9750E3,
06AC79A8950254E62DA4668A4CA3D7770AD47AE665DE326E6C544BDCB40C6E9D,,,,
06AF46E6FD2ED0376DB462BB53ACA7D619540B71413F342D834F2C4F062B5FC8,,,,
06AF8409CE5AD41E1B7ECFDCD321773E188695A7E90FE79633854A040B07F08A,8460CCAEA91B0E805AB51C7CD46DDF2E8C1C494806D88B1FE2ED313D1D487E2E,8460CCAEA91B0E805AB51C7CD46DDF2E8C1C494806D88B1FE2ED313D1D487E2E,8460CCAEA91B0E805AB51C7CD46DDF2E8C1C494806D88B1FE2ED313D1D487E2E,
06B58F124B45E9417708F60CDDAEB6F39B72206FE4BD40EE2E20E628DDFDD33D,,,,
06B7E611243D2901B964FF6D0C53A2DB52BA2E1D41E17D74950E16605D9A2C90,,,,
06B933964D107A227DF50B7706040DCD73DF01E63FF221C5AC5C1369551C5C25,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,,
06B9722A699C57DFF1869F430B479BB6EB49AAE1184EAC9C5325C1334A34EA4C,,,,
06BB567771C426914C19A638EDC18008F5901B92814A9774BFE8815BAB7EA6E9,,,,
06C08D7DAFD876971EB1124FE67F847EC0C7A158D3EA53CBE940E2EA9791F4C3,,,,
06C27461C0417D513CE0F634FAB5ADD30C88EF0E25C84FDE0E42125B88CA0475,,,,
06CB28A47912CE4179A8DB0311885F361D85C36BCA82459C5980516E2CAE8128,,,,
06CE0F74E43FFFE1EF28C106FC80C7E995CAE22DC3B6C29B064B88043974AFC0,,,,
06DB3AF2DB7BAEE00C03B9578288BBDE541D906EB0069327413295FFB486008E,,,,
06E5BAF59E3DA805CE9F286DF1BAEA93D2BD671F6D73728A25EB6AC697F204C1,,,,
06E5DEC31C91D7D33435201D2E22116C207193A874E0A426532A2F69530C86B5,,,,
06E5EA062275C2B5FA966E92E797FF03E8CA46C137BE644E6BE6E809A435D5FF,,,,
06F0ED21179D448A218897948542473DDAD57129A74151C3B241F857438D4E5C,,,,
070531383CCD100D3E9CD964DB07AA5E845A0686F2EAE3BC8A627B182057B1F1,,,,
070E55A0FCFB5F882D30921125C3B5C3B15DC890E3B08577A69FF264B7B3C4E7,,,,
0714C72AA327E3896B4CF2878B793405D3F16BE11EB2CE233C3F05D7B76B4D99,26F9106A6849152528D43AB6EDA5348DB0F3B9BDA4A4E6BCAD59808445A01170,26F9106A6849152528D43AB6EDA5348DB0F3B9BDA4A4E6BCAD59808445A01170,26F9106A6849152528D43AB6EDA5348DB0F3B9BDA4A4E6BCAD59808445A01170,
0715C5787344FF4D27C4E79D2AFD91DD38A642D4CF0D9828B12620A62F52659E,,,,
0717B1C5ADE972B79187DAB4A3053324DA3EBD50CD94E1463A91BEC4EEC90B57,B868C8A09F1766D3289CE2CAC27488254A7310996C1B049C42C9EADD1A5ED621,B868C8A09F1766D3289CE2CAC27488254A7310996C1B049C42C9EADD1A5ED621,B868C8A09F1766D3289CE2CAC27488254A7310996C1B049C42C9EADD1A5ED621,
071B8B4B13AD7B2BE09FDD7FBDF3482460838098C21519B83B3150F8E919832D,0D88900DBB68C6CA5471F653FCACD407EBD7B1519046F9E0B8CED3C274FD11A1,0D88900DBB68C6CA5471F653FCACD407EBD7B1519046F9E0B8CED3C274FD11A1,,
071F222B6855FBCE74B0354E61981A88510A4CE3033AA7A443D2277BF6EED7BE,,,,
071FA8B9E12A9632CFCB5C7E2B96AB318CCB40591713D5F914834B682D481B45,,,,
072639D0B140D5BFFAE16AD9C3F6CC6086040621F51EE61A6D46A8915C07CF76,,,,
072BEDBCF4D334598E341D72ABCF14CDD8C3F9A7310E0157FC0375239DE018AB,,,,
07453D53793BF41819A5251C69F88E2BB344B59CA828B5A543781599EAF3D602,,,,
074541ECDF88ED992ED5ADE3ECDDEF27A26BA1B44480A195C0A8DADAE2521D8E,,,,
074840E3A67DCD2600B6B004E1187AC80BDFE896CAF493DF94CC3D9A3CA68814,,,,
074ADD7F1E73EB110EC8E2B78A92C51CF5A451135B6F7DEFC019EE9D74BFA4D6,,,,
0753E940378C1BD5E3836E395DAEA5CB839E5046F1BD0EAE1951CF10FEC7C965,,,,
075BFCCA2D55AE6E35742C32AFD0CA8EA4C958FEEFC23224999541C033D69C8D,,,,
075F849A9909312313210469E42582755BCAF104C72C4B6791B6339C9425A851,20BBB89108079E0701D86B8A893A2A9546E698FECBB70A567A41253887E5724A,20BBB89108079E0701D86B8A893A2A9546E698FECBB70A567A41253887E5724A,20BBB89108079E0701D86B8A893A2A9546E698FECBB70A567A41253887E5724A,
076ABC2269327EEF500A0C57527262BAC831F9D2DF4EF2D439E74CE17036AA3A,,,,
076B30115E430F7C58EBBC1B79ECCE567704D9AA3DA15F5060855A880E237155,35328CDA9F14FEB62AC0CCAEE1B10101FD6F44ADD85A51311EA174FD361F4613,35328CDA9F14FEB62AC0CCAEE1B10101FD6F44ADD85A51311EA174FD361F4613,,
076EA7358389410DF85D911D251B9A582C5E6F684E0F046ED430187F0533AEFC,9E852C59DFC6FD6ABD4E17EA80B5F4E56FC04192D107258D54DA8A92528670D6,9E852C59DFC6FD6ABD4E17EA80B5F4E56FC04192D107258D54DA8A92528670D6,9E852C59DFC6FD6ABD4E17EA80B5F4E56FC04192D107258D54DA8A92528670D6,
0771920C8CB874D5C5A4DC0D6A51A2D495D38C4DE2CD5B83D2A06FAA051935F6,,,,
07743E9840979BE2253E7A88096DF2D8C4ECE0FA5BAC85ACD60BA3B4DB4D8A3C,F75A4D49A52B043FC7324B8F263AC8A9B7BD22A328868588BDFC937D3C396EB6,F75A4D49A52B043FC7324B8F263AC8A9B7BD22A328868588BDFC937D3C396EB6,F75A4D49A52B043FC7324B8F263AC8A9B7BD22A328868588BDFC937D3C396EB6,
077B75F6B7FA71BE4F8121E1EC52FAEBCA0D0AED2DC01711A0F6DCDC38E7BF38,,,,
077FA865F812472A5D9249BE8B1C777CEE47A99589FB01809B4327D07446E3D6,,,,
07803C7CB59DD2F4DC692D06E3E59C84DF2907BF398BF6266B544B5E5A3C3B58,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,,
0783D68C14CFE5EB1EAFDA2AA984B7E3A4B8BAB000092D2BA02F73757558FDFD,,,,
0785C87A9EC903D8F5E272133689DB0F368E374C5AEB3FE33D1F10BE5F4131F2,,,,
0791529BB8DED6D1CF7A48683275668F858B5A01101A335BC7722AE37B743F36,,,,
0791CA0749B20782AAD3C7D7BD0CDFC9485835843EB2D7996009CE43AB6C6927,,,,
0798ED5ABF247A81D4B2D294BF090A64EB09429D6B53B636F74C658D2B0FAA2F,,,,
079945DE25532CA107DD377C8C863663653E30219C7EB16866BE220542A2BEA9,,,,
079D4C03E8B68A881341BC4BF9FC5E4333CF6A5A6D1EE3CF81F3DB76ED28D96C,11EADC5379B152C1A90D1DBE00722C53165B320031F5BA469ADF5902FDB1FA45,11EADC5379B152C1A90D1DBE00722C53165B320031F5BA469ADF5902FDB1FA45,11EADC5379B152C1A90D1DBE00722C53165B320031F5BA469ADF5902FDB1FA45,
079DFDAEB8608D81EA9028EA91F1D2A400709556581A49E10DEDCCCADAA96B98,,,,
07C0EA58E8FD2CD71AC604B0BC8636AF60A93FC7611C23BA8173957C6C149B77,,,,
07CD9AA9064A9B94C6AEF8FB784C1BBC1BEDA08ACBE86878D781A39167626CF8,,,,
07DD4ED6DE14EB1B168C8883A579AF8D0DB7F3C2E2A9690E8B2679D0FD8D678A,,,,
07E265D6A24EAD2BA42ED90A54381F15919DADCE0082D70DC44EB26A357D0621,,,,
07E5866107E24AE69A9679668F916AA1B3B39DC3554781E3AE9ABAA44B5A7BC4,EF6F29F636F62BDD4753122F41F3419EE7C2877587BE4A9807ADF58946458E7F,EF6F29F636F62BDD4753122F41F3419EE7C2877587BE4A9807ADF58946458E7F,,
07F130B3970380F07A496A065BC4700D7CE36F7546CFC296D8891FD8D28C1EDF,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,,
07F2CE55CA1AA6CB992719B1E423C1D02C1EA759A6E2EAB4E150C88282E22550,,,,
07F55A105E886D191FBD2253283E77B1FC1CCDCC9F26A3E6C7E69706A7593FEF,D92E93252EABCA950870B94331990963A2DD5DB96D833C82B08E41AFD1719178,D92E93252EABCA950870B94331990963A2DD5DB96D833C82B08E41AFD1719178,,
07F80FD793BEE4C881A901105657696A237509BBE4DFDB0BA752B4F4F6D42019,,,,
0803537471C74FEF400998696D3462CB0B89524EBDD370FE0051900A14485127,,,,
080D5EFD11AA24F529F4DDBE4582A7907D8BE327C84D767A11A09D82432188BB,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,,
080E7E36B3C7FA96ECC67DB7F4D41CECE1D194401AF196A4A47B79BDC4970574,,,,
08122F5D9A8B3DB177E6CA206ECBA68C6EC2510668C7313FA00BB17EC88C069B,92DB394647CFE122573A99E49D94D9A1F6412EA3A04D78B44A5044C402110ACE,92DB394647CFE122573A99E49D94D9A1F6412EA3A04D78B44A5044C402110ACE,92DB394647CFE122573A99E49D94D9A1F6412EA3A04D78B44A5044C402110ACE,
08170D1AA36453901A2F959245E347DB0C8D37ABAABC56B81AA100DC958970DB,,,,
081998D3D9F7E4CD9DA6A429470BF5D44280325244FA0E01EE5F972CA19F4852,,,,
08204C52ADDAA97A6FDEF702F6CEB4B94E578F8FC1C301C9D5136AB381CFA7D9,,,,
0827F6BFDBBF30EA0FEACF1B7BD06EEF65DB271ACD7E9B5D269A0F2F372B21E9,,,,
08296AC658837935B9A587ED50CF816136494D5D669CCF93482EDE965ADDEA55,,,,
08297A4047DBA23680C731DB6E317653CA7848E1BEBD3A0B0179A707F92CF178,,,,
0829CAB693AADFAF21C77876DBE76BB9AC7491608FFAEBF7D1D53C289FC88452,,,,
082B243047BF00F584401F538B504BAE9EC060E007FFF28B159C08417068654E,,,,
0833517BD6D7EE01217322CBA8733C11346887F0653404F24DED1F8E485C2B6B,,,,
083799E8B2B9016E44702EBF9BF369CE253FE1FBEB650E5DF10EF44D87BF3BAE,,,,
0841A49C3585B25B138C80BEA40761B9378BBDFDC0AE51E6C3E1DFD847A52564,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,,
084ECA70A9B40E4E1563E35776B716E410A972BB27ED51C248C48D3242FA8DAF,,,,
085442126B640E9FA4FB52293A3A63B4D969414A9F047C1E4B9B6F3761AC9E9D,,,,
0855414AF5F5FD7E264F8B002A39CCED67E5952E89B61B680CC847BAA34944DE,,,,
085A0714524DF7AE9919A6F597884439E12A533E61552D29D6A18C35096FC548,,,,
085A74D4683D0FCCDE44677CFA579B732C9CE2DA6921AD3FE70F814EE7C0BF52,,,,
085F4A4C281082850F2A9332E00EFE1D087EDFFA4E3AD3E217AE50A0FF4B2FF6,,,,
086528D3B9FDB2577D82790E48A003DE74D74E4D8CBC44765F6F924A9D3FFB82,,,,
0865869B3FC822566213DE933F084CFE512673D2A38E399ABAEA9CEA91B340B3,,,,
086BAD959765654FD605A59310A9E9823F5D0B6E926C650293D40E4E5CE86042,,,,
086BD87D9C6CECB1885EA5E4C83F7C45D5BFB61D19F090AE43A4B84141C4E5E3,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,,
086D6E110DD75C37EA9F0530A93B67453733E4EF38DC53FC2C8077DB75267971,,,,
086E13C1B237ABB0B2FD6A3424419E6F241BBB849CB60054F2309F1480592B5F,3DA135562E942799D547CA72EA57D7AC03791B24D4E24BA2E1E1331E8A1678F0,3DA135562E942799D547CA72EA57D7AC03791B24D4E24BA2E1E1331E8A1678F0,3DA135562E942799D547CA72EA57D7AC03791B24D4E24BA2E1E1331E8A1678F0,
0872E14A4E2B7B1BA0DE0B785493E0F4B25E2E584A3F3462F0A1901CB7BBE5F0,,,,
087AD75B7D97E9B868BA46B115D51C1135B3E3E70384279C0D468DFF503B1F27,,,,
087C5E12093A48D3064C3352CF7B1017C57492E1BE02A3B032AC42ED079F9845,,,,
08928092365931619759F2B8B44ED2ABC030D8AF6C3C3149FBCB07C78A96CE36,,,,
0898D87163BD55D1C5AA91301433D83AD801048AF0BE3F8AADDEBD2DE3A7E40D,,,,
08A0FD0AB6369EE96191C1C246B79971A3DB5C5F2CFC6C4C5CD68CDFEBBE0E73,,,,
08A2773F908B89E35F83DC270AFB8BC65E8D192F0DD24B5211617168D60DD3AB,,,,
08B8AD2BEB98F36CDF10804EE383122CDC064E8BC740EE34924CA453567A96E7,,,,
08BA64405A3406C97BDCBD0E44224E6DD341F3EC93F1368457DFA7CAC88BE150,8ED6FA47B14DC79C85ED5C4CE2C67B2F2F96D2B9054690F28BF2DFE9A5770DF0,8ED6FA47B14DC79C85ED5C4CE2C67B2F2F96D2B9054690F28BF2DFE9A5770DF0,,
08D48685EF84C770B441F6365D707B1C7AA293AE2FD7AA159A24451380C60134,,,,
08DBC1A9C1C03DEB2C70D5F8164566776A6418EDC7699CD8E5C077A74C6A3A21,,,,
08E739FBB3ED76F7D5426C006E09108F2E3C0CF041A7755235B8D573702754F3,2CF1EC6AB594113BD538DF6D5C940E3319B424F8756D975888072C6AB558B771,2CF1EC6AB594113BD538DF6D5C940E3319B424F8756D975888072C6AB558B771,,
08E7EAC998A62C4155CC4CBC5EDA32F5B41A12C012F29AB3433BD366348149F0,,,,
08EF47A61F8D33B37B429FE3127B59F645E3BA4A82470F8380FFB21FDD3B2131,,,,
08F5DFC65D1601A7710C0C003919233970585F92A3114160965BE9B7D376D1AD,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,,
08F6D1983FBC00CFEE7A555C235C33D52AABA5DF73209F16ED089137CE89F86B,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,4DBD93C9C8601CB644A8A8830CCDABB368E781EAE48CFD1FF53ECC45F5363981,,
