Authority Key Identifier,Parent (Usable TLS),Parent (Active TLS),Parent (Test TLS),Parent (Usable BIMI)
B7782FF96A8EC49A6AF4264804075659DC5BBFBB,70D29802ADD470C775BA7CBEC3BB5FFC473DD5096CBC4E59AF0B78D18A9A31D6,70D29802ADD470C775BA7CBEC3BB5FFC473DD5096CBC4E59AF0B78D18A9A31D6,70D29802ADD470C775BA7CBEC3BB5FFC473DD5096CBC4E59AF0B78D18A9A31D6,
B78D5DA289F4C723ED6BDD99E311603B1EB3392D,4E93BCADD5D4E95331AE362DF9C6066CCA7F942A8FDE4D3EE011DE34074F5840,4E93BCADD5D4E95331AE362DF9C6066CCA7F942A8FDE4D3EE011DE34074F5840,4E93BCADD5D4E95331AE362DF9C6066CCA7F942A8FDE4D3EE011DE34074F5840,
B7903BA16EC4DBFAB8AA784E54564841A53E36E0,5F2B7D5AE8D434B62DFC43AA3E367E885F7DDEDD9A43A42D1869390400FB3146,5F2B7D5AE8D434B62DFC43AA3E367E885F7DDEDD9A43A42D1869390400FB3146,5F2B7D5AE8D434B62DFC43AA3E367E885F7DDEDD9A43A42D1869390400FB3146,
B795CD018EE574351E6A0AD38C7AE6367976170C,,1108210FCE22F535F274B4733A1E0550E68405D5381DCED95B864D9AF53D0B69,,
B7A8CB68AEDC4543D2DC8911A9816619F9FB75E9,4D91F31098055938FA2581E93FA03EC18465B9BDEE2F0451624D762A656E3123,4D91F31098055938FA2581E93FA03EC18465B9BDEE2F0451624D762A656E3123,,
B7A95FC04197BF9CA2DC6D624C03960B0DB9FC26,CDBB42D596B27C822EB50FDF4E82DEE36FD42459EE59C385D6CDC7DDEF45CEF1,CDBB42D596B27C822EB50FDF4E82DEE36FD42459EE59C385D6CDC7DDEF45CEF1,,
B7B81D075434BE3EAA56D8772383E95AC7BE330F,48D4A474E5A34BCB4049941BE167BC92AE4AAB785D39947E282DE19B87B098DF,48D4A474E5A34BCB4049941BE167BC92AE4AAB785D39947E282DE19B87B098DF,48D4A474E5A34BCB4049941BE167BC92AE4AAB785D39947E282DE19B87B098DF,
B7C54630F9374261F86C267D669A859A24B1AEE8,9670CCA36AF350B9B46ADFE646EDEBBFABCEC01CCF83B819CE7C7864EDCB66C8,9670CCA36AF350B9B46ADFE646EDEBBFABCEC01CCF83B819CE7C7864EDCB66C8,9670CCA36AF350B9B46ADFE646EDEBBFABCEC01CCF83B819CE7C7864EDCB66C8,
B7D1598B8C0D06284723003A3604A5EE3876533C,FA8B9F99DBB94E7B772AA9190846E777047C15C7A3BF4A1AF9C0CA984A689511,FA8B9F99DBB94E7B772AA9190846E777047C15C7A3BF4A1AF9C0CA984A689511,,
B7D2C425A677250896569C9FAF18CC2ACF2B78CF,DABF2E406C3DA1FE15166596E9029FADB1C3DFF59670D8AC5BFB6345198BC1AA,DABF2E406C3DA1FE15166596E9029FADB1C3DFF59670D8AC5BFB6345198BC1AA,DABF2E406C3DA1FE15166596E9029FADB1C3DFF59670D8AC5BFB6345198BC1AA,
B7E18796815E32834E1503FCBE98E6BE4F1C19AA,C11D158F29A7D8C8EFF057550FDDD3A4A6B97119BC62E60BB8680680B05397E7,C11D158F29A7D8C8EFF057550FDDD3A4A6B97119BC62E60BB8680680B05397E7,C11D158F29A7D8C8EFF057550FDDD3A4A6B97119BC62E60BB8680680B05397E7,
B7E9D0E9FF670ED99C0C072E97D47E4B7978F420,85363A24CB1B66E6CF6244E87D243DBB8306F607357C614CB9C4C224A0E04358,85363A24CB1B66E6CF6244E87D243DBB8306F607357C614CB9C4C224A0E04358,,
B7F67C3B1D9BFB70F6BF153F780E5C662C987234,3C4BA42E11EA77AF1B10CF77B0F1F9289A09C5C07C05F0D69BF56B569DC1AFC5,3C4BA42E11EA77AF1B10CF77B0F1F9289A09C5C07C05F0D69BF56B569DC1AFC5,,
B7FAF3350C957792268B3A0F78587C6159BB6041,BBC263C323DCE2808EEB6D2765DF4E100945B506BF388FFC071D5098EF392AEC,BBC263C323DCE2808EEB6D2765DF4E100945B506BF388FFC071D5098EF392AEC,BBC263C323DCE2808EEB6D2765DF4E100945B506BF388FFC071D5098EF392AEC,
B7FD537338268A70AB93CA8BA908EAC7D3B7E3FD,2E63DC1BECF427F9902B49DE6330FD3E8EEBF88B14E653B3BA2E37D4E4880965,2E63DC1BECF427F9902B49DE6330FD3E8EEBF88B14E653B3BA2E37D4E4880965,2E63DC1BECF427F9902B49DE6330FD3E8EEBF88B14E653B3BA2E37D4E4880965,
B7FE2D62C58153CD521A2F5D60A0C35DFBB21C1C,AD7DD58D03AEDB22A30B5084394920CE12230C2D8017AD9B81AB04079BDD026B,AD7DD58D03AEDB22A30B5084394920CE12230C2D8017AD9B81AB04079BDD026B,,
B80791795C06F446FD7B59CA5A2691A7452BF853,CE0DF856EA6CC0EBE068F55C4CC4DE77DEF45CACB2D4E946D8ADE706666F5887,CE0DF856EA6CC0EBE068F55C4CC4DE77DEF45CACB2D4E946D8ADE706666F5887,06C08D7DAFD876971EB1124FE67F847EC0C7A158D3EA53CBE940E2EA9791F4C3,
B813797BA60A75DD59AE5B1BF67D40D5AEC2A5D7,AD2AADACA897DEA22B889DDB381143049AD9975C0819B49350D6219019358A68,AD2AADACA897DEA22B889DDB381143049AD9975C0819B49350D6219019358A68,AD2AADACA897DEA22B889DDB381143049AD9975C0819B49350D6219019358A68,
B81C9FEDB4DF9D014CCD74BF48780E70030BB90C,,AB936DFD7F171D3A3CBD08F9BEBDC3F3BAAABAA79DF6A908F8A7B0128627F187,,
B820FB86F13A45385ACC77030E71D16716E1F139,F4DC92DB2CD8B9158D011335A95BB61BD340ACE2E5BDC8816373ABCB2D31D288,F4DC92DB2CD8B9158D011335A95BB61BD340ACE2E5BDC8816373ABCB2D31D288,F4DC92DB2CD8B9158D011335A95BB61BD340ACE2E5BDC8816373ABCB2D31D288,
B82463AD16CC8B69538FBA59C55C522BC8DBBDF1,,D64C886D9C19E48A83573F12485B4D9A31826B9C294941AB1F728E8333F63863,,
B82F33A67C514F7F1F2DD5C8154238A4B20E8F2F,E4F93B694981068A6E07ADD2AFE050464B82F9276B96BA3ECF59817DDB6E1085,E4F93B694981068A6E07ADD2AFE050464B82F9276B96BA3ECF59817DDB6E1085,E4F93B694981068A6E07ADD2AFE050464B82F9276B96BA3ECF59817DDB6E1085,
B843E322873B305B8B21A93636092326A9748985,8E14DED6F388B0EB066E91F41625F1640927C707833807BDB9914A9446160DDC,8E14DED6F388B0EB066E91F41625F1640927C707833807BDB9914A9446160DDC,,
B853C53D411931931A9E8D1B2796A50B66F24D02,91EE3B72E94C4BF53DD216AB54E5782A72A4014685CEDABF37D92D5AF729709A,91EE3B72E94C4BF53DD216AB54E5782A72A4014685CEDABF37D92D5AF729709A,91EE3B72E94C4BF53DD216AB54E5782A72A4014685CEDABF37D92D5AF729709A,
B8635F1E79FC3047F2C4C0A7AF7150BE45AA6DC2,6CBB97B77A29E865DE488578B48CFD1EA5ABC9ABC4872C24DA9B6659124CDFEA,6CBB97B77A29E865DE488578B48CFD1EA5ABC9ABC4872C24DA9B6659124CDFEA,6CBB97B77A29E865DE488578B48CFD1EA5ABC9ABC4872C24DA9B6659124CDFEA,
B880715CB5650D38E010C4682049F738E64D78DF,79984C553D755CF78F16F9CB899F060F9B45A97D2CB57C27F502B42C9B1EC479,79984C553D755CF78F16F9CB899F060F9B45A97D2CB57C27F502B42C9B1EC479,79984C553D755CF78F16F9CB899F060F9B45A97D2CB57C27F502B42C9B1EC479,
B89849AE0BEA829B09D99F7EE451AEFCF396F1AB,6A2B458ECA204B2DDABF4E26D46FD0F9BBE867DA7AAC35532513A6E5A4FCCA58,6A2B458ECA204B2DDABF4E26D46FD0F9BBE867DA7AAC35532513A6E5A4FCCA58,6A2B458ECA204B2DDABF4E26D46FD0F9BBE867DA7AAC35532513A6E5A4FCCA58,
B8B5F853D2723D73F6BB6467A7E564EB12EA7362,68C182C8FE374D5C094E63259559F2F0764A589743583F4A03E3F63B74D7AEEA,68C182C8FE374D5C094E63259559F2F0764A589743583F4A03E3F63B74D7AEEA,,
B8BC6C008F5B19859D25019CF019DC408ED0382B,F75A4D49A52B043FC7324B8F263AC8A9B7BD22A328868588BDFC937D3C396EB6,F75A4D49A52B043FC7324B8F263AC8A9B7BD22A328868588BDFC937D3C396EB6,F75A4D49A52B043FC7324B8F263AC8A9B7BD22A328868588BDFC937D3C396EB6,
B8CA11E9063179DBC394C6E8192ABCBB351631A4,74121FCF0460A1BFDBA6D0DAD3F558BDEEA297B2052E080CEC05DA56055C269E,74121FCF0460A1BFDBA6D0DAD3F558BDEEA297B2052E080CEC05DA56055C269E,,
B8CDCE76B8657E58D14663ACA4BF964DBCB8C449,A04A514BB8114C03CB6BDB98172360CF0BE682E9FA11D5D8067309CED1151872,A04A514BB8114C03CB6BDB98172360CF0BE682E9FA11D5D8067309CED1151872,A04A514BB8114C03CB6BDB98172360CF0BE682E9FA11D5D8067309CED1151872,
B8D0A92CC1D098F5B5E59AB48344333C5DC68EBB,115A2A45DB520361A2CDF0A395C4A4BD8A18902EAA4036792825F846BBD76917,115A2A45DB520361A2CDF0A395C4A4BD8A18902EAA4036792825F846BBD76917,115A2A45DB520361A2CDF0A395C4A4BD8A18902EAA4036792825F846BBD76917,
B8D3132B666B3101C5934683D95DB70789F1DC1A,3F34B4DDA74B42704656230BA80F92148EEB84803E86593BEBE00D074B82BC2B,3F34B4DDA74B42704656230BA80F92148EEB84803E86593BEBE00D074B82BC2B,3F34B4DDA74B42704656230BA80F92148EEB84803E86593BEBE00D074B82BC2B,
B8D708F51CA58FA6455213F2F4D505B773AA204A,FAECDD05D9F2E5FE8498DE56CDF895C0A697094E1773DEDE5FCE2001B4C7B152,FAECDD05D9F2E5FE8498DE56CDF895C0A697094E1773DEDE5FCE2001B4C7B152,FAECDD05D9F2E5FE8498DE56CDF895C0A697094E1773DEDE5FCE2001B4C7B152,
B8D8C1756FBB05F346C1F1D7A69C9A763EA5281E,AE03B9AD17106A28785830B1DCD636797C4C64D81CB8D161595DBAF83433E64C,AE03B9AD17106A28785830B1DCD636797C4C64D81CB8D161595DBAF83433E64C,AE03B9AD17106A28785830B1DCD636797C4C64D81CB8D161595DBAF83433E64C,
B8DECF08E00EDF492AAB4A09A82125D6994BE5BC,9002756176624D1DA91D402496A40DDD81CAF3A6ABBC84B90BC7B6A6A442C09B,9002756176624D1DA91D402496A40DDD81CAF3A6ABBC84B90BC7B6A6A442C09B,,
B8DF1826128030DD8DE628A2E0B2A2336E69A652,052F026C1E62E697A47913E07CE24DE83C881BF300A3CC24CC0C9D46EC8247BB,052F026C1E62E697A47913E07CE24DE83C881BF300A3CC24CC0C9D46EC8247BB,052F026C1E62E697A47913E07CE24DE83C881BF300A3CC24CC0C9D46EC8247BB,
B8EA31B3DBC643FB0D60D35CA9ED9A8BE00EB856,7E301988A102A5E93D2249666BB631020BA58FC703DE7B583E91D5449FD0D3AF,7E301988A102A5E93D2249666BB631020BA58FC703DE7B583E91D5449FD0D3AF,7E301988A102A5E93D2249666BB631020BA58FC703DE7B583E91D5449FD0D3AF,
B8EF6FCF94D906A7F235D0F6AC6215A2E0FC436B,DA89E17721513690FE115F5C23F0CB76B6D6E258540A85F8537511EA720056C6,DA89E17721513690FE115F5C23F0CB76B6D6E258540A85F8537511EA720056C6,,
B909CA9C1EDBD36C3A6BAEED54F15B9306352E5E,136335439334A7698016A0D324DE72284E079D7B5220BB8FBD747816EEBEBACA,136335439334A7698016A0D324DE72284E079D7B5220BB8FBD747816EEBEBACA,136335439334A7698016A0D324DE72284E079D7B5220BB8FBD747816EEBEBACA,
B913F271BC6BF58F3793C24CA587EFCA4B1FF13C,972A181B60294EBA07333B9C1982440D43395ABA91D450EC0EFB485AED49D5A7,972A181B60294EBA07333B9C1982440D43395ABA91D450EC0EFB485AED49D5A7,972A181B60294EBA07333B9C1982440D43395ABA91D450EC0EFB485AED49D5A7,
B91E11575C5E2841FBF5F99A02F718AD02772607,553DD16EC1C1FE499689FAFC176AEB8819EDCA29427D608B1988764D12D99168,553DD16EC1C1FE499689FAFC176AEB8819EDCA29427D608B1988764D12D99168,,
B9264F301B1537F0462BB5169900A5F14F261D30,474D298059F15BC5319B4A94D38AAFADBF627CC09513FCD9362CD89C2F9B6221,474D298059F15BC5319B4A94D38AAFADBF627CC09513FCD9362CD89C2F9B6221,474D298059F15BC5319B4A94D38AAFADBF627CC09513FCD9362CD89C2F9B6221,
B92C09B5342AF9FE5C0DFD6F768BD5921AE46156,7F1229B48517F2A66BAE4E2E342500F33B273A5CFCB625481C3783CA1F5366BC,7F1229B48517F2A66BAE4E2E342500F33B273A5CFCB625481C3783CA1F5366BC,7F1229B48517F2A66BAE4E2E342500F33B273A5CFCB625481C3783CA1F5366BC,
B92CB99028C0CAE2B810566EE47068179D5473BB,,4B755C0495431F13FE25B455775264958541D5259E6ACB4226D490471CA7AE64,,4B755C0495431F13FE25B455775264958541D5259E6ACB4226D490471CA7AE64
B92E6B939BA970953D1C1A845AD48AF56907576E,5837EC4F042726497A4C88D9BA4443B40CBF045D4F1F30391B731BD55FCA9DAE,5837EC4F042726497A4C88D9BA4443B40CBF045D4F1F30391B731BD55FCA9DAE,,
B92F81046DE551C2FE8140B8FD0FFAFFC9117C8F,9FA9FCB500F1A98355099F70034CF0D2EE743ABA63F6EB67D55685EA9065328B,9FA9FCB500F1A98355099F70034CF0D2EE743ABA63F6EB67D55685EA9065328B,9FA9FCB500F1A98355099F70034CF0D2EE743ABA63F6EB67D55685EA9065328B,
B93C7C8A398E112CF1EB75A7B125CF141BD13985,912C91F7C302E40FF58DCF21E494B004FC77168DB512C95C20A378F7D11BC679,912C91F7C302E40FF58DCF21E494B004FC77168DB512C95C20A378F7D11BC679,912C91F7C302E40FF58DCF21E494B004FC77168DB512C95C20A378F7D11BC679,
B945A270E299DC1195BD5262EA43424CF02D612B,62E81C6805A0A23A1F946171DF0423B4A427399E0947A516918EE96F11F984CC,62E81C6805A0A23A1F946171DF0423B4A427399E0947A516918EE96F11F984CC,62E81C6805A0A23A1F946171DF0423B4A427399E0947A516918EE96F11F984CC,
B959F28ECF22F086D33748FF761418BA82D85587,97658DE8C68DFA98ACE1E5028A63D54A1AAE911B3E21471076C6850CD08CBAB4,97658DE8C68DFA98ACE1E5028A63D54A1AAE911B3E21471076C6850CD08CBAB4,97658DE8C68DFA98ACE1E5028A63D54A1AAE911B3E21471076C6850CD08CBAB4,
B963081987A20B463139FE5FF804CFCA1F1A137E,E7FBD2DA86DE31AE7FE051C643FC45D31E67454B2A5CD8E43C6D656723AE8CEA,E7FBD2DA86DE31AE7FE051C643FC45D31E67454B2A5CD8E43C6D656723AE8CEA,E7FBD2DA86DE31AE7FE051C643FC45D31E67454B2A5CD8E43C6D656723AE8CEA,
B97680C383F8CF22DA85EBCE144E55AC5E5A0A90,5546A52504FBA74F61FFD4890067529ADE3B9C9D07E502592831CCDA9B369FD3,5546A52504FBA74F61FFD4890067529ADE3B9C9D07E502592831CCDA9B369FD3,5546A52504FBA74F61FFD4890067529ADE3B9C9D07E502592831CCDA9B369FD3,
B97D488D357CCD59421B712AC21750669F9C54F2,9B2FBEE893FC263CF4103BE1FDBE523936360DD51F37592911150DAEE3A573CA,9B2FBEE893FC263CF4103BE1FDBE523936360DD51F37592911150DAEE3A573CA,,
B98ECDF1EC7A2E9CB9EB6F0B1CC4D4AC19AEA154,7B464DC384FDB1A525C2CC279ED0C7CFAD24BECF72C46A7D7093D157C217607E,7B464DC384FDB1A525C2CC279ED0C7CFAD24BECF72C46A7D7093D157C217607E,7B464DC384FDB1A525C2CC279ED0C7CFAD24BECF72C46A7D7093D157C217607E,
B99DC346913967E439B39DBED5ABDC7F94C5EC2D,F6BE748B438846F3F520190836F17527EEC709DBA71C9B32F81968ECC0254757,F6BE748B438846F3F520190836F17527EEC709DBA71C9B32F81968ECC0254757,F6BE748B438846F3F520190836F17527EEC709DBA71C9B32F81968ECC0254757,
B99E97214E8F2484967B485CB9DA0D37568132E2,,1DF0A470EABEDBD3A8CD7C7814C9A6E6D0D3BFB421B2DBFA8783DFD9695246D6,,
B9A7EB6345ADB88940892F8B69930658DA9733CF,AACCD77057271FF5F605DF8CC5A44397E71CCE796EA79B8F1E8658FC9CD52464,AACCD77057271FF5F605DF8CC5A44397E71CCE796EA79B8F1E8658FC9CD52464,AACCD77057271FF5F605DF8CC5A44397E71CCE796EA79B8F1E8658FC9CD52464,
B9AB447AFCDA621B091FCF3BAF104B8981146323,428B87B8061A79ABA75877FD0383ADB831A1459B86BC408CE7D8D17B295B75BB,428B87B8061A79ABA75877FD0383ADB831A1459B86BC408CE7D8D17B295B75BB,428B87B8061A79ABA75877FD0383ADB831A1459B86BC408CE7D8D17B295B75BB,
B9B4F03FE7EF5F33147DB9EC94EAA9800E76F550,3129A7F1680E439FC9DDCBC3539103FA17CB7236461A5310351DE442D05446BB,3129A7F1680E439FC9DDCBC3539103FA17CB7236461A5310351DE442D05446BB,3129A7F1680E439FC9DDCBC3539103FA17CB7236461A5310351DE442D05446BB,
B9C78F446D3291DDE182536C73B9C72D2A567246,4888596B61E698B180535EDDE9CC12FBEC87F4CDDD9074FB68A3FCF1C3F11150,4888596B61E698B180535EDDE9CC12FBEC87F4CDDD9074FB68A3FCF1C3F11150,4888596B61E698B180535EDDE9CC12FBEC87F4CDDD9074FB68A3FCF1C3F11150,
B9CB8522658CD2C981C90A06C7C157CFCAFDBE52,5E75059651E01F06E192004DDEF192CD88B730C55BE2429F419D07A6F1E141C6,5E75059651E01F06E192004DDEF192CD88B730C55BE2429F419D07A6F1E141C6,5E75059651E01F06E192004DDEF192CD88B730C55BE2429F419D07A6F1E141C6,
B9CE1EA6AF95A0CDE94F1CE0149832D0392DEC2C,7FB3A023DCCE660E387D18B9F3454D82CA77223DE537008E27C8F63F1A0A81D2,7FB3A023DCCE660E387D18B9F3454D82CA77223DE537008E27C8F63F1A0A81D2,,
B9DF98E84965FB4FA4F6CF7E1B1BA1E1DA527B8C,0FE270CFA8BA26C1540514CF2BD18825413DEB2DFBED2E9105BE9BBE7032DC12,0FE270CFA8BA26C1540514CF2BD18825413DEB2DFBED2E9105BE9BBE7032DC12,0FE270CFA8BA26C1540514CF2BD18825413DEB2DFBED2E9105BE9BBE7032DC12,
B9E8F51A45924341EF13DF8622C5719DB1266F88,222E9A3FCBF13AC995850791F366E6A4A31D1A3E685426307D212C17A5E21590,222E9A3FCBF13AC995850791F366E6A4A31D1A3E685426307D212C17A5E21590,,
B9F222D12092F5A5E11375AEE076F8C9F1AD738F,6C47D365C13BC8CC3D6DEF5D8F07AB8DBEA3C8D4945D651AA9854A9C9A3CC71C,6C47D365C13BC8CC3D6DEF5D8F07AB8DBEA3C8D4945D651AA9854A9C9A3CC71C,6C47D365C13BC8CC3D6DEF5D8F07AB8DBEA3C8D4945D651AA9854A9C9A3CC71C,
BA092A4498B7F87108DF0F8346689F531AD27ADF,BE0D6C9477B982092549ADD3D5C0BD19E8F13C4F4E85E9471297E1C5E19AC768,BE0D6C9477B982092549ADD3D5C0BD19E8F13C4F4E85E9471297E1C5E19AC768,BE0D6C9477B982092549ADD3D5C0BD19E8F13C4F4E85E9471297E1C5E19AC768,
BA0DC3DAAE24A738D857BAE6876918F761C90A1A,,F2B781704418CC6D4F200F74F542C845C91AC77C82F088912AA1A3D3B307F61F,,
BA16D96D4D852F7329769A2F758C6A208F9EC86F,281734D4592D1291D27190709CB510B07E22C405D5E0D6119B70E73589F98ACF,281734D4592D1291D27190709CB510B07E22C405D5E0D6119B70E73589F98ACF,281734D4592D1291D27190709CB510B07E22C405D5E0D6119B70E73589F98ACF,
BA2198C165289F49523B4F2C52C4DA6EDA6CB018,BDFD84D902AAD010C4E08131775AFB7365694EE81C9B8AE2DF76419F3EDF1BE1,BDFD84D902AAD010C4E08131775AFB7365694EE81C9B8AE2DF76419F3EDF1BE1,BDFD84D902AAD010C4E08131775AFB7365694EE81C9B8AE2DF76419F3EDF1BE1,
BA2C770B08F70D741D2FDC5D80A39741ECA827A8,83502D199E19A7B82B5DC409F1E1C329BCAE2CF250F67D77AE774B6DB347CB97,83502D199E19A7B82B5DC409F1E1C329BCAE2CF250F67D77AE774B6DB347CB97,,
BA2F6D15E964AB15786C7C6320CFA8B5C67FDBFD,D8E18A65AF78454854CAA28FB2F5E79B57EC141F010423BCC8A71ABFC0496C2C,D8E18A65AF78454854CAA28FB2F5E79B57EC141F010423BCC8A71ABFC0496C2C,D8E18A65AF78454854CAA28FB2F5E79B57EC141F010423BCC8A71ABFC0496C2C,
BA37C8A474C6343E91279F551B5EF81BD9A8E441,A97475870011F8459C71DBBB1C643A85062CDD5F29CFF6BDF1CFE32178690B8D,A97475870011F8459C71DBBB1C643A85062CDD5F29CFF6BDF1CFE32178690B8D,,
BA3D6230501EC34C63455B533615DC6992D8FF5A,341F7CF430E333544BDF438C0C8F058AF3510C59F7F3E1BEA8F8A633F6EACE02,341F7CF430E333544BDF438C0C8F058AF3510C59F7F3E1BEA8F8A633F6EACE02,341F7CF430E333544BDF438C0C8F058AF3510C59F7F3E1BEA8F8A633F6EACE02,
BA521C41D41D3CFFE9E417A2BB453C340AB87F86,9F598AF2CEE0321800BA49ACB9ADD14545C08FFE4A06EFA7A09BC395E36E5C4D,9F598AF2CEE0321800BA49ACB9ADD14545C08FFE4A06EFA7A09BC395E36E5C4D,9F598AF2CEE0321800BA49ACB9ADD14545C08FFE4A06EFA7A09BC395E36E5C4D,
BA5DAF70317435E7D8AB0B920B59C4D43231A8A2,52B6C4B05B3C521774557CD53EEA5956F36BC94C64B66D99E8A7291FC2FC9C36,52B6C4B05B3C521774557CD53EEA5956F36BC94C64B66D99E8A7291FC2FC9C36,52B6C4B05B3C521774557CD53EEA5956F36BC94C64B66D99E8A7291FC2FC9C36,
BA62F385FD8368CED3B0992995EBAB0918AF497E,7CFE34378E73069F3A6813BEC89A0E47693C21AE26A3760D50CDF4D05E40D1F3,7CFE34378E73069F3A6813BEC89A0E47693C21AE26A3760D50CDF4D05E40D1F3,7CFE34378E73069F3A6813BEC89A0E47693C21AE26A3760D50CDF4D05E40D1F3,
BA647C14B1F668C238A4FB0E5D6C8B0863370D25,350F568D9EB610C6A12373E6A31BE9876FA784E289C890E7BA07F1C346820D93,350F568D9EB610C6A12373E6A31BE9876FA784E289C890E7BA07F1C346820D93,,
BA6DE37E301FFBEF4147C92436694D4ED2709BCF,19D0FE660DBC0FA948CF45918E48DEFB8396C4026903BC19FE4F91552DFF4DC9,19D0FE660DBC0FA948CF45918E48DEFB8396C4026903BC19FE4F91552DFF4DC9,19D0FE660DBC0FA948CF45918E48DEFB8396C4026903BC19FE4F91552DFF4DC9,
BA6E95DAB45C25BD9BA6FEFC14D710AE4B989945,801C82CBC298C07F082B9D2D22A0F23427E638F94F75DEE4D0E081ABC9046E52,801C82CBC298C07F082B9D2D22A0F23427E638F94F75DEE4D0E081ABC9046E52,,
BA7CA0ECE117F25D8158AD1F7C584F63C0BCC44E,FFFB54DF1EE98D0BB62FE6E84F38BC5ED9FC874E02013BE3C00A3183FBF53951,FFFB54DF1EE98D0BB62FE6E84F38BC5ED9FC874E02013BE3C00A3183FBF53951,FFFB54DF1EE98D0BB62FE6E84F38BC5ED9FC874E02013BE3C00A3183FBF53951,
BA8827CEFF1ADED5500B2966BAEBF513F8BA1AC7,01D1D89FA50B24A7BCAA96C65EAA2878713130D33B24FE43B3FD80FE183EFA9C,01D1D89FA50B24A7BCAA96C65EAA2878713130D33B24FE43B3FD80FE183EFA9C,,
BA91A9FEC7ADC6689004D942941A4BEF3571910B,0AC74907653C0E4CBDE18257EEE4443E1EFD44463FBEADB9E58BDA9A17D26989,0AC74907653C0E4CBDE18257EEE4443E1EFD44463FBEADB9E58BDA9A17D26989,,
BAAA58FF9110F5E78CFE6027394AACFDECF74663,0F1CD506D1DAC4AFC5A8B07343FC8B1742CF2983F2386D1E9CA66E86B50C1F14,0F1CD506D1DAC4AFC5A8B07343FC8B1742CF2983F2386D1E9CA66E86B50C1F14,0F1CD506D1DAC4AFC5A8B07343FC8B1742CF2983F2386D1E9CA66E86B50C1F14,
BAAB83568FB245A9DC59E42880A537A02748A162,BD1145EAC873A03D3623457D9B121E9037607640F7363B4BD74E89871A202540,BD1145EAC873A03D3623457D9B121E9037607640F7363B4BD74E89871A202540,,
BAAECA3076BFB769646D3FBD065C6D3B28A3AF9C,,89D3BF92914827AFEC6216DE9770AC437EE8C5F227B3B29820A9EF33551DBFC6,,
BABB468845ECDD5A2B18C5D14EECE33C065253AC,3337D4E4B4EF6A94F04915D2E86B1F8F47A3C83667DA2519D9B95AE7270AFFE1,3337D4E4B4EF6A94F04915D2E86B1F8F47A3C83667DA2519D9B95AE7270AFFE1,3337D4E4B4EF6A94F04915D2E86B1F8F47A3C83667DA2519D9B95AE7270AFFE1,
BABBB2897F95AE9D1EFA349AECAF4F63186B719C,,65342EEDFE19455479027456DEA4D46685B12DB1AC3413968A51FC166CD4DB55,65342EEDFE19455479027456DEA4D46685B12DB1AC3413968A51FC166CD4DB55,
BAC37DEF57A780D3205697F7040DF8A53CF589C9,69B0859AAC0CA91BC29B422A3D04B9FF90F87B85A37BC06DB85315F5DE40BD95,69B0859AAC0CA91BC29B422A3D04B9FF90F87B85A37BC06DB85315F5DE40BD95,69B0859AAC0CA91BC29B422A3D04B9FF90F87B85A37BC06DB85315F5DE40BD95,
BAC757977A325D3696D5D194DF9071DB70EF53E7,154E4834B28D4FB1F90FEE935D0DDE46C45A177FC1425A028C685C32855A85AD,154E4834B28D4FB1F90FEE935D0DDE46C45A177FC1425A028C685C32855A85AD,154E4834B28D4FB1F90FEE935D0DDE46C45A177FC1425A028C685C32855A85AD,
BACEBCA770219561B805C876A3FE2380C454710F,,67EF963EDBCBB462FF44597525BE5A592A50146B60B1E0E133378127DE7FC213,,
BAD1AC240A730D0E1A13B22BDD2B1458D5449F33,8937E90E1495C9A78EFB18182D43FDC73FCD292AB6347A12B9077DE878530E62,8937E90E1495C9A78EFB18182D43FDC73FCD292AB6347A12B9077DE878530E62,8937E90E1495C9A78EFB18182D43FDC73FCD292AB6347A12B9077DE878530E62,
BADEF241FE1D335A824795ED281A1856FA6FB4D2,7EB445EA38A46A6411F0A12A0E16CD3D073E91B125679977041FFBCE83BE3C1A,7EB445EA38A46A6411F0A12A0E16CD3D073E91B125679977041FFBCE83BE3C1A,7EB445EA38A46A6411F0A12A0E16CD3D073E91B125679977041FFBCE83BE3C1A,
BAEAEF274ADEE13DE23C3351E51B92ADDF55396A,8BADECCC43864DAA403630C5FF13B0511FB90D33297280162B75A2803956C2D8,8BADECCC43864DAA403630C5FF13B0511FB90D33297280162B75A2803956C2D8,8BADECCC43864DAA403630C5FF13B0511FB90D33297280162B75A2803956C2D8,
BAFA7125798B57412521860B71EBB2640E8B2167,C1B48299ABA5208FE9630ACE55CA68A03EDA5A519C8802A0D3A673BE8F8E557D,C1B48299ABA5208FE9630ACE55CA68A03EDA5A519C8802A0D3A673BE8F8E557D,,
BAFD86BAD04FA7A54605FA126A16F06073F513CD,23EE12A8DA9D38549C54A32BC1E4A18BAF1570488107D169EBD734DFDA330B0E,23EE12A8DA9D38549C54A32BC1E4A18BAF1570488107D169EBD734DFDA330B0E,23EE12A8DA9D38549C54A32BC1E4A18BAF1570488107D169EBD734DFDA330B0E,
BB078AA450D584ABA38C8BC3835D3350ADCFCFAA,64244C7E5FB0341C985430BCA16902C2981F9B7F4A8205658A1AD6D320A28E4A,64244C7E5FB0341C985430BCA16902C2981F9B7F4A8205658A1AD6D320A28E4A,64244C7E5FB0341C985430BCA16902C2981F9B7F4A8205658A1AD6D320A28E4A,
